,file,size,date,ul_lat,lr_lat,ur_lat,ll_lon,ul_lon,ur_lon,lr_lon,ll_lat
1533,20190716a_jpgs/jpgs/S19756180.jpg,7882628,2019/07/16,29.7504312168809,29.7437978922014,29.7475972802466,-91.5766291561512,-91.5754193973293,-91.5689307098487,-91.5728007218471,29.7454831775088
1534,20190716a_jpgs/jpgs/P19758447.jpg,5971151,2019/07/16,29.9486270458932,29.955365658059,29.9525908304384,-93.1744353901071,-93.1768273772961,-93.1820689425579,-93.1776611130424,29.9529876528731
1535,20190716a_jpgs/jpgs/P19758176.jpg,6737003,2019/07/16,29.9218875542972,29.9262425275658,29.9216683484717,-92.9718586290228,-92.9700831008593,-92.9769644030871,-92.9760455112432,29.9264721743563
1536,20190716a_jpgs/jpgs/P19751561.jpg,6149879,2019/07/16,29.6481565260484,29.6369812810257,29.6444582235702,-91.5740526761622,-91.5739930112713,-91.5630942478634,-91.5695651397267,29.638368391255
1537,20190716a_jpgs/jpgs/P19756396.jpg,7527116,2019/07/16,29.7588306430475,29.763095825811,29.7578628695182,-91.7332758667321,-91.7306431556929,-91.7379406236767,-91.7373173928434,29.7636740250242
1538,20190716a_jpgs/jpgs/P19756990.jpg,6516387,2019/07/16,29.7861703001327,29.788102228006,29.7841450529222,-92.1243266072562,-92.1215242262539,-92.1269050852085,-92.1276628255383,29.7893594746714
1539,20190716a_jpgs/jpgs/C19755632.jpg,7549930,2019/07/16,29.6865726909311,29.6899598954302,29.6902203957417,-91.1956539665302,-91.1985799771294,-91.198375560935,-91.1950821282659,29.6863335043871
1540,20190716a_jpgs/jpgs/C19757915.jpg,6169369,2019/07/16,29.9709505702064,29.9756053936711,29.9756317533811,-92.7879056508041,-92.791681543262,-92.791817617812,-92.7875105412931,29.9708496937863
1541,20190716a_jpgs/jpgs/P19756363.jpg,6223721,2019/07/16,29.7629550999648,29.7665155773834,29.7633116606934,-91.7094214144648,-91.708972220445,-91.714113314288,-91.713157624843,29.7662799798763
1542,20190716a_jpgs/jpgs/P19755845.jpg,6618548,2019/07/16,29.6361757642895,29.640725931878,29.6364920780569,-91.3391353675052,-91.33785410836,-91.3444360234134,-91.343256803518,29.6406695274077
1543,20190716a_jpgs/jpgs/C19758282.jpg,8460270,2019/07/16,29.9315958571981,29.9359355896227,29.9361324926725,-93.0546481261566,-93.0585622725428,-93.0582287289687,-93.0542395113206,29.9313131274524
1544,20190716a_jpgs/jpgs/P19758315.jpg,4621595,2019/07/16,29.9286719040157,29.9333546856691,29.9288068128035,-93.0774968587646,-93.0759287742374,-93.0828879266579,-93.0817263064109,29.9334049869617
1545,20190716a_jpgs/jpgs/C19756879.jpg,10188737,2019/07/16,29.8109281500845,29.815733662379,29.8146251705433,-92.0504429831495,-92.0536549774713,-92.0552853084929,-92.0520490344977,29.8119456798762
1546,20190716a_jpgs/jpgs/P19747519.jpg,5902093,2019/07/16,29.7653023033617,29.7606534726703,29.7647278357599,-93.3493600911263,-93.3499110575554,-93.3433836666077,-93.3447596048342,29.7610227914526
1547,20190716a_jpgs/jpgs/S19753120.jpg,8351031,2019/07/16,29.4629669765556,29.4623128070026,29.4689025552476,-91.3066695418258,-91.3128730431302,-91.3048540271955,-91.3014058717437,29.4586307970392
1548,20190716a_jpgs/jpgs/P19755198.jpg,5999258,2019/07/16,29.5491966685396,29.55402223898,29.5511670235462,-90.9091099440143,-90.9098066005571,-90.9146235412885,-90.9121230391959,29.5528487835889
1549,20190716a_jpgs/jpgs/P19757646.jpg,6159110,2019/07/16,29.9085744270326,29.9139720547167,29.9094536830582,-92.591599379864,-92.5909243512391,-92.5979279749304,-92.5958270948625,29.9134641606835
1550,20190716a_jpgs/jpgs/P19747691.jpg,6386517,2019/07/16,29.777130012832,29.7746646292539,29.7765486698962,-93.2124792960717,-93.2125768421868,-93.2095372297518,-93.2105014277775,29.7750117822431
1551,20190716a_jpgs/jpgs/C19758469.jpg,9148788,2019/07/16,29.9667217348632,29.9674391369,29.9699195129928,-93.1879053372156,-93.1906294789682,-93.1868715753362,-93.1840696566001,29.9642361544963
1552,20190716a_jpgs/jpgs/S19755355.jpg,8185775,2019/07/16,29.6302875266045,29.6254533365844,29.6301993907167,-91.0051513480131,-91.006472352976,-90.9997772243601,-91.0016476299061,29.6255654759388
1553,20190716a_jpgs/jpgs/P19748094.jpg,4847389,2019/07/16,29.6938170220451,29.688617545866,29.6915515669163,-92.9064104963864,-92.9054534375852,-92.9004137608781,-92.9032062899045,29.6900108648236
1554,20190716a_jpgs/jpgs/P19757167.jpg,6897247,2019/07/16,29.7995408164534,29.8042375406499,29.800921647085,-92.2511157580809,-92.2512822931031,-92.2566973909663,-92.2545804879508,29.8033767821451
1555,20190716a_jpgs/jpgs/S19755611.jpg,6986440,2019/07/16,29.6913498637698,29.6871103825312,29.6911715956308,-91.1807324307459,-91.1815475075695,-91.1756004622488,-91.177333635143,29.6873289574671
1556,20190716a_jpgs/jpgs/C19757427.jpg,10079242,2019/07/16,29.8876668564584,29.8915556266682,29.8921827684633,-92.4251416064306,-92.4290434843677,-92.4280452069447,-92.4240737401824,29.8869455996898
1557,20190716a_jpgs/jpgs/P19750537.jpg,5406791,2019/07/16,29.543268751209,29.5375320114807,29.5466239988423,-92.2608389067916,-92.2658695100903,-92.252552398156,-92.2517504666644,29.5352037040989
1558,20190716a_jpgs/jpgs/S19759315.jpg,6400317,2019/07/16,30.0526053201428,30.0530445866126,30.0582934572184,-93.7268030801248,-93.7331658091388,-93.7273817733306,-93.7235194089632,30.0498495475807
1559,20190716a_jpgs/jpgs/C19753079.jpg,9842060,2019/07/16,29.4745533595215,29.4833619296619,29.4784638093737,-91.2777838240516,-91.281306060212,-91.2885865301754,-91.2853414376962,29.4794116372524
1560,20190716a_jpgs/jpgs/S19757364.jpg,7022986,2019/07/16,29.8850831398537,29.877136003331,29.8806177943604,-92.3806608238027,-92.3780626949198,-92.3716364657143,-92.3772068068397,29.879517463816
1561,20190716a_jpgs/jpgs/S19754352.jpg,14099790,2019/07/16,29.1885497774853,29.1840648665289,29.1841677685491,-90.6545881514123,-90.6510738723862,-90.6496328010166,-90.6537084126635,29.1868301513079
1562,20190716a_jpgs/jpgs/P19759293.jpg,6849762,2019/07/16,30.0551227051771,30.0561596839427,30.0524648856795,-93.7088545309206,-93.7058595619942,-93.7112387729494,-93.71279412181,30.058151822435
1563,20190716a_jpgs/jpgs/P19755963.jpg,5637748,2019/07/16,29.6534068921169,29.662155403042,29.6579727919985,-91.4291441468859,-91.4312610221515,-91.4383880126531,-91.4328608347065,29.65999480472
1564,20190716a_jpgs/jpgs/S19758604.jpg,6737646,2019/07/16,30.0438797538867,30.0382404251055,30.0397276195186,-93.2531235665864,-93.2501117272169,-93.2467122376158,-93.2508105393886,30.0411489157299
1565,20190716a_jpgs/jpgs/S19752681.jpg,4878660,2019/07/16,29.5409991568535,29.5429201056535,29.5399297686788,-91.248089336355,-91.2466718352148,-91.2509885910907,-91.2511193424357,29.5435977944375
1566,20190716a_jpgs/jpgs/C19753067.jpg,10018880,2019/07/16,29.4807351146915,29.488508170414,29.4835714009135,-91.2734455527812,-91.2754488646137,-91.2836332569758,-91.2816430334134,29.4865154120347
1567,20190716a_jpgs/jpgs/S19754382.jpg,13361941,2019/07/16,29.2094044666841,29.2049282619542,29.2049351728399,-90.6601686408999,-90.6565486578035,-90.6552119448983,-90.6593621778981,29.2077131832897
1568,20190716a_jpgs/jpgs/C19753188.jpg,6909098,2019/07/16,29.4289051483909,29.438262177601,29.4353349329539,-91.3438351125919,-91.3494151128244,-91.3537523831162,-91.3481756055067,29.4316918803127
1569,20190716a_jpgs/jpgs/S19757755.jpg,8326466,2019/07/16,29.945215626975,29.9395217288788,29.9437904602588,-92.6750042742613,-92.6750207821242,-92.6682072774749,-92.6708731018364,29.940417872224
1570,20190716a_jpgs/jpgs/S19752608.jpg,9799485,2019/07/16,29.4981183553371,29.4943766082054,29.4931232221249,-91.2635570810965,-91.2590942151588,-91.2592628668069,-91.2636996000673,29.4972680697389
1571,20190716a_jpgs/jpgs/C19759415.jpg,16171910,2019/07/16,29.9998167112514,30.0062916786529,30.003708801731,-93.7673735813616,-93.7708282846661,-93.7747048074953,-93.7714532889816,30.0024257170354
1572,20190716a_jpgs/jpgs/S19757382.jpg,6115860,2019/07/16,29.8934536185637,29.8852355895945,29.8910441757094,-92.3929343285676,-92.392690054671,-92.3837771168006,-92.3885843659624,29.8864905668263
1573,20190716a_jpgs/jpgs/P19750546.jpg,5124072,2019/07/16,29.5439372804562,29.5398410944162,29.5482272471357,-92.2538374396342,-92.2592783709832,-92.2470483148649,-92.2451588384575,29.5367517659494
1574,20190716a_jpgs/jpgs/S19754611.jpg,10136742,2019/07/16,29.3562967022786,29.3527833043758,29.3516818836717,-90.7313174389956,-90.727264715737,-90.7275766787988,-90.7315256265475,29.3556573763962
1575,20190716a_jpgs/jpgs/S19753017.jpg,7920579,2019/07/16,29.5131580068425,29.5173661077225,29.5178862238227,-91.2768740429826,-91.2810190185327,-91.2811010447687,-91.2771129479649,29.514433448192
1576,20190716a_jpgs/jpgs/P19748558.jpg,4394925,2019/07/16,29.5880806458379,29.5750474305639,29.5844113361917,-92.5778751639484,-92.5777040682317,-92.5626049232123,-92.5684809894423,29.5772581422944
1577,20190716a_jpgs/jpgs/S19749041.jpg,5925285,2019/07/16,29.585508236949,29.5791807432369,29.5729299524487,-92.2875684244239,-92.2754791047249,-92.281450829672,-92.2912643814993,29.5870550274868
1578,20190716a_jpgs/jpgs/P19750610.jpg,5695413,2019/07/16,29.5681730738047,29.5634548997143,29.5729593534652,-92.2093709777694,-92.21705799886,-92.2033266736194,-92.2010294881585,29.5601199295474
1579,20190716a_jpgs/jpgs/P19759450.jpg,8185662,2019/07/16,29.9881676462929,29.9872036080127,29.9837754811196,-93.7866559273425,-93.7820506819721,-93.7865512992124,-93.7896443214642,29.9902665059071
1580,20190716a_jpgs/jpgs/S19757005.jpg,7031222,2019/07/16,29.7913748826246,29.788964111723,29.7931047839524,-92.139434305038,-92.1419873423364,-92.1363305256022,-92.1359669332461,29.7879323167122
1581,20190716a_jpgs/jpgs/P19751107.jpg,7385544,2019/07/16,29.4966632425923,29.4858228084049,29.488001730465,-91.85837714418,-91.8519308391157,-91.8462793758565,-91.8548649289121,29.4911308653153
1582,20190716a_jpgs/jpgs/P19758601.jpg,5841908,2019/07/16,30.0279107473176,30.0369913456065,30.034503496553,-93.2522971881379,-93.2570416182447,-93.2625039574598,-93.2550787497541,30.0338118573501
1583,20190716a_jpgs/jpgs/P19751482.jpg,4593209,2019/07/16,29.6309739977037,29.6265063909935,29.6321422401298,-91.6372550112334,-91.6410049919948,-91.6328470665545,-91.6328998295625,29.6255952640852
1584,20190716a_jpgs/jpgs/S19755201.jpg,8991755,2019/07/16,29.5613374637996,29.5564382895573,29.5596049495073,-90.9135602926785,-90.9129851563533,-90.9077459575957,-90.9104473379442,29.5575210497892
1585,20190716a_jpgs/jpgs/C19756813.jpg,6269035,2019/07/16,29.8253348953893,29.83100918792,29.8296136725785,-92.0032577904002,-92.0069996504282,-92.0090169769059,-92.0052562110257,29.8265811420306
1586,20190716a_jpgs/jpgs/S19757716.jpg,7254717,2019/07/16,29.9368357402865,29.9314220973621,29.9358880857535,-92.6465417076458,-92.6469686949081,-92.6400246735146,-92.6423599889185,29.9320441584153
1587,20190716a_jpgs/jpgs/C19757939.jpg,12386752,2019/07/16,29.9688245825302,29.9741111042379,29.9732675278719,-92.8054160276023,-92.8091997261638,-92.8104716494462,-92.8064828043041,29.9695296994482
1588,20190716a_jpgs/jpgs/S19758369.jpg,5753501,2019/07/16,29.9424822413942,29.9383645152787,29.9434398820329,-93.1241942411162,-93.1262422972843,-93.1191061317029,-93.119948242767,29.9378976713564
1589,20190716a_jpgs/jpgs/P19756673.jpg,5935485,2019/07/16,29.8403626197578,29.8448156791235,29.8401286875998,-91.8989253924831,-91.8972692468572,-91.9043429729499,-91.9033642636893,29.8450188408324
1590,20190716a_jpgs/jpgs/C19758626.jpg,10530254,2019/07/16,30.0544749460546,30.053281199495,30.0563912969579,-93.2627921662927,-93.2644211859502,-93.2596827292108,-93.257978974438,30.0513406645306
1591,20190716a_jpgs/jpgs/C19749067.jpg,6576033,2019/07/16,29.6091648925211,29.5974412617348,29.6048492346798,-92.2912607560935,-92.2875026812991,-92.2763056232294,-92.2800569153003,29.6018641479635
1592,20190716a_jpgs/jpgs/P19752605.jpg,4384542,2019/07/16,29.4911346099482,29.4945254009806,29.4954637332623,-91.2667942638432,-91.2706406443739,-91.2702014691375,-91.2665835961683,29.4917398174426
1593,20190716a_jpgs/jpgs/S19754819.jpg,6510763,2019/07/16,29.5024734947683,29.4993331220303,29.497948481313,-90.7089857466483,-90.7049580140995,-90.7056882622589,-90.7094782808911,29.5021707728996
1594,20190716a_jpgs/jpgs/P19757902.jpg,7087542,2019/07/16,29.966056414349,29.9704630599963,29.9667902292997,-92.7771914415436,-92.7768558548262,-92.7827572230403,-92.7812417281322,29.9699729333989
1595,20190716a_jpgs/jpgs/S19757050.jpg,7955277,2019/07/16,29.7820125727698,29.7799876270021,29.7831807685149,-92.1704210860143,-92.172000510376,-92.1672950268674,-92.1670487555705,29.7791905222646
