,file,size,ll_lon,ll_lat,ul_lon,ul_lat,lr_lon,lr_lat,ur_lat,ur_lon
2314,20190905a_jpgs/jpgs/C24857578.jpg,11255789,-81.3546254861167,30.1272947397495,-81.3567649049049,30.137440547695,-81.3389921552779,30.1297308488001,30.1399843982418,-81.3411592873879
2315,20190905a_jpgs/jpgs/P24851899.jpg,3252893,-80.5343795758104,28.4524258118934,-80.5491406217927,28.450818571524,-80.5334395289963,28.4652591130285,28.4687095054179,-80.5481581468947
2316,20190905a_jpgs/jpgs/C24849638.jpg,7430497,-80.0750840698536,26.9444021899723,-80.0782234556142,26.9540485300361,-80.0602051568218,26.9479719666271,26.9581993607356,-80.0635341929869
2317,20190905a_jpgs/jpgs/C24850003.jpg,8335769,-80.1651004449438,27.1721614828559,-80.1686410953342,27.1818794020341,-80.1504705489695,27.1763826139235,27.1862408278719,-80.1541355064812
2318,20190905a_jpgs/jpgs/C24853149.jpg,8771182,-80.6384158434572,28.208315420811,-80.6328919784203,28.1967266725051,-80.6560539710517,28.2018016621878,28.1900225543681,-80.6503676411626
2319,20190905a_jpgs/jpgs/P24848598.jpg,3343259,-80.0910558172323,26.2185549547798,-80.1053768195934,26.2167601913386,-80.0898569818021,26.2292877806271,26.2333643371177,-80.1032770580226
2320,20190905a_jpgs/jpgs/C24852733.jpg,13035561,-80.6992125787226,28.5046055951602,-80.7005644275435,28.4921399348116,-80.7183422535696,28.5062209073018,28.4934493138629,-80.7194578621161
2321,20190905a_jpgs/jpgs/C24851923.jpg,7724555,-80.5365629573113,28.4697831631162,-80.5401209293228,28.4814957976547,-80.5179373753692,28.4731962558159,28.4863625658089,-80.5211758504386
2322,20190905a_jpgs/jpgs/P24859081.jpg,3787662,-81.6559607402587,30.3171814937038,-81.6455230460288,30.3073199828871,-81.6669646606426,30.3119961100206,30.2995402808725,-81.6629292520242
2323,20190905a_jpgs/jpgs/P24849342.jpg,2804254,-80.0363186428053,26.7448313789985,-80.0509319966659,26.7392419966821,-80.038149001597,26.7556940064661,26.7569947499745,-80.0537376347485
2324,20190905a_jpgs/jpgs/C24854542.jpg,11165206,-80.7539556691545,28.4708949383382,-80.7495178221723,28.4589611773725,-80.7720873341698,28.4657842654749,28.4536366708466,-80.7676591272551
2325,20190905a_jpgs/jpgs/P24853729.jpg,2886958,-80.6568885589081,28.3451671106142,-80.6740576706454,28.3376619912394,-80.660159616198,28.3583206298103,28.3588081969487,-80.6794944172286
2326,20190905a_jpgs/jpgs/P24849946.jpg,3970144,-80.1491836293665,27.1348638386697,-80.1615463227385,27.1282714303834,-80.152804978126,27.1451528319509,27.1441797438071,-80.1671693061635
2327,20190905a_jpgs/jpgs/C24851035.jpg,12390027,-80.4631070630703,27.8717826178801,-80.4680204180069,27.8809929573451,-80.4492061568311,27.8775760661532,27.8868868179261,-80.4541760994208
2328,20190905a_jpgs/jpgs/P24850416.jpg,3483792,-80.2833569329777,27.4350348309013,-80.2955625807958,27.4261037114263,-80.2885440433354,27.4449588287213,27.4422661421859,-80.3038724541612
2329,20190905a_jpgs/jpgs/P24858722.jpg,2329553,-81.4452382304192,30.386385012573,-81.4418864230684,30.3704194343911,-81.4580360124592,30.3876059384125,30.3736706459192,-81.463807193399
2330,20190905a_jpgs/jpgs/P24862349.jpg,3162269,-81.2786555963104,31.2734569742165,-81.2928873572408,31.2698710039858,-81.2791227111644,31.2838109530972,31.2859828157933,-81.2930439015321
2331,20190905a_jpgs/jpgs/P24848437.jpg,3029318,-80.1088209320514,26.102642114475,-80.1236755229267,26.0997682227999,-80.1084213076842,26.1135658542233,26.1172373008509,-80.1229878563418
2332,20190905a_jpgs/jpgs/C24857220.jpg,10860569,-81.2838409304176,29.8897733473715,-81.2885942343362,29.8992210492356,-81.2692619328324,29.895278487277,29.9048591350877,-81.2741078654018
2333,20190905a_jpgs/jpgs/P24849391.jpg,2404398,-80.0387977873295,26.7792917400018,-80.0534351113024,26.7744479054518,-80.0400682596733,26.7901916230932,26.792078121423,-80.0553690011045
2334,20190905a_jpgs/jpgs/P24849054.jpg,2985988,-80.0471697660371,26.5426921038875,-80.0626975668384,26.5401664809452,-80.0462658133439,26.5536632376844,26.5579536536084,-80.0609990418673
2335,20190905a_jpgs/jpgs/P24857449.jpg,2925534,-81.3322054028792,30.0388829854737,-81.3466258318965,30.0316935533644,-81.3355852326261,30.0495746830271,30.0492767419238,-81.3521669878945
2336,20190905a_jpgs/jpgs/P24849637.jpg,3305412,-80.0724490581728,26.9414008205236,-80.0855315422254,26.9335781309827,-80.0764726960285,26.9517413905857,26.950396514962,-80.0918208272546
2337,20190905a_jpgs/jpgs/P24849939.jpg,4001672,-80.1485548818567,27.1302309935159,-80.1615010121114,27.1236057690694,-80.1519105179859,27.1406691708897,27.1400755631139,-80.1668167102316
2338,20190905a_jpgs/jpgs/C24849666.jpg,5995644,-80.0813091849078,26.9617740253144,-80.0852337850339,26.9712551306385,-80.0667740119289,26.966398127506,26.9762866780369,-80.0709591158482
