,file,storm_id,archive,image,size,date,ul_lat,ul_lon,ur_lon,lr_lat,lr_lon,geom_checksum,ll_lat,ll_lon,ur_lat
421,20190716a_jpgs/jpgs/P19757758.jpg,barry,20190716a_jpgs,P19757758.jpg,7452674,2019/07/16,29.9318310337713,-92.6735877479853,-92.6803374170495,29.9377178024475,-92.6776907410935,9d7063d797d57aac0e4e4259cd06222a,29.9367499616097,-92.6735695764096,29.9335349954737
422,20190716a_jpgs/jpgs/P19748682.jpg,barry,20190716a_jpgs,P19748682.jpg,5115087,2019/07/16,29.5708307845201,-92.4826082887045,-92.467539903332,29.55733571389,-92.4743477762012,c47ea94e1cabe78820a32f4171322a32,29.560054618001,-92.4836096838379,29.5665663670222
423,20190716a_jpgs/jpgs/P19755246.jpg,barry,20190716a_jpgs,P19755246.jpg,6543830,2019/07/16,29.5637370692798,-90.9440121133002,-90.9492425603191,29.5690875957766,-90.946234650036,6bdabacfb8530ff3d4eec22b16adf10a,29.5678254910137,-90.9431925599538,29.5659649191004
424,20190716a_jpgs/jpgs/S19756313.jpg,barry,20190716a_jpgs,S19756313.jpg,8389466,2019/07/16,29.7679704314356,-91.6757796176515,-91.6690250703124,29.7633944220709,-91.670497216957,22906a593bd5841f6f33c758d64bcab5,29.7634315850966,-91.6744935772718,29.76797513819
425,20190716a_jpgs/jpgs/C19753151.jpg,barry,20190716a_jpgs,C19753151.jpg,7558966,2019/07/16,29.4414130814319,-91.3254480982154,-91.3298941634963,29.4507513939731,-91.3244218724424,de1e163d84736768d74e46e80e28a141,29.4442776191522,-91.3199356557745,29.4477349906685
426,20190716a_jpgs/jpgs/P19758929.jpg,barry,20190716a_jpgs,P19758929.jpg,6355451,2019/07/16,30.054529083757,-93.4386995928422,-93.4454827780678,30.0585477822555,-93.4446774631478,8e48d4b806b3e94816c0f10e3a7559d1,30.0589013567486,-93.440474574503,30.0539112047988
427,20190716a_jpgs/jpgs/P19751534.jpg,barry,20190716a_jpgs,P19751534.jpg,6684766,2019/07/16,29.6390433092914,-91.5987474999295,-91.5919841903452,29.6349089895354,-91.5927064346834,1cb1175f72471e4b6a6700e290a5e9cf,29.6345621908566,-91.5968129535128,29.6394367962691
428,20190716a_jpgs/jpgs/P19753025.jpg,barry,20190716a_jpgs,P19753025.jpg,11214070,2019/07/16,29.5144457298976,-91.2684486765637,-91.2667834718166,29.5093865245595,-91.2726152261518,8615480748e6b92f788e67d9c3a7c671,29.5128348529877,-91.2732044938628,29.508592965626
429,20190716a_jpgs/jpgs/P19747300.jpg,barry,20190716a_jpgs,P19747300.jpg,6753162,2019/07/16,29.7709836344795,-93.5235226662984,-93.5157703107107,29.7661365224936,-93.5169144537694,206fe94fa395c7c406d10ee3b79b899b,29.7658996592654,-93.5216984253478,29.7713801413387
430,20190716a_jpgs/jpgs/S19755584.jpg,barry,20190716a_jpgs,S19755584.jpg,7091313,2019/07/16,29.6923838227992,-91.1629279428903,-91.1554646775775,29.6873585634427,-91.1569695165081,bfec29bbf71a61dddf0d8a5ec611602c,29.6871097870996,-91.1605725748443,29.693012650887
